id,model,created_at,updated_at,name,description,price_currency,price,global_market_price_currency,global_market_price,body_type,source,current_location,drive,mileage,mileage_unit,color,annual_insurance_currency,annual_insurance,year_of_manufacture,thumbnail,interior_features,engine_specifications,safety_features,fuel_consumption,availability,purchase_status,condition,duty_and_clearance_fee_currency,duty_and_clearance_fee,estimated_arrival_days,is_published,slug,agent_whatsapp_contact,uploaded_by
2420,"{'id': 86, 'name': 'Polo', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-16T11:16:52.656228Z,2023-11-22T08:26:24.104840Z,Volkswagen Polo,"This is one of the longest selling cars that have been on sale since 1975 with it now in its 6th Generation that was sold from 2017. Volkswagen Polo, MK IV, is a compact car that would very much be underrated but would beat a lot of us on the road. It runs a 1200cc turbocharged engine producing about 89hp at 4800 RPMs and 118 Nm of Torque maxing out at 3500 RPMs. On its interior are fabric seats at 5 seats carrying capacity, an infotainment system, and climate controls.",KES,699999.00,USD,,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,152034,KM,Red,KES,31500.00,2008,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231116-WA0024.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': '', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': '', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 118, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1200, 'horse_power': 89, 'acceleration': 11, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': False, 'head_up_display': False, 'lane_assistance': False, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 7, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 16, 'fuel_tank_capacity': None, 'highway_consumption': 18}",sell_on_behalf,Sold,Very Good,USD,,,True,volkswagen-polo-kvoyb5l,+254737665566,7
2358,"{'id': 83, 'name': 'Tiguan', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-08T11:27:03.304620Z,2023-11-08T11:34:59.032955Z,Volkswagen Tiguan R-Line 1.4T,"Volkswagen Tiguan MK2 is the 2nd generation of Tiguan that made a debut in 2016. It is based on Volkswagen's MQB A2 platform used in production of traverse mounted,front engine, front wheel drive layout. The unit listed is a 2017 model, R-Line which has a sporty design inspired by the performance variants of Volkswagen. It has a digital display screen with the speedometer measuring up to 320Km/h. The front seats are heated for maximum comfort. They are also made of fabric material. It has dual zone climate controls, multifunctional steering wheel, side mirror indicators,  and an infotainment display screen to access car controls. The headlights are dark sensing which is very useful especially when maneuvering parking basements and fatigue detection system that alerts the driver based on their driving habits to rest.",KES,4249999.00,USD,,SUV,Foreign Used,"Nairobi, Kenya.",2WD,44179,KM,White,KES,191250.00,2017,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231108-WA0051.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 250, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1400, 'horse_power': 150, 'acceleration': 9, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': True, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 14, 'fuel_tank_capacity': None, 'highway_consumption': 16}",available,Available,Very Good,USD,,,True,volkswagen-tiguan-r-line-14t-vvgg0ro,+254737665566,10
2354,"{'id': 3, 'name': 'Golf TSI', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-07T11:52:49.900725Z,2023-11-07T13:43:49.277096Z,Volkswagen Golf TSI 1.2L,"The 1.2L Volkswagen Golf TSI offers a good blend of performance, fuel economy, and reliability. The unit is specced with fabric seats, an android infotainment display screen, cup holders for both front occupants, an electrical parking brake quite easy to operate, and on the exterior is a good looking wine red color, and convenient side mirror indicators.",KES,1779999.00,USD,,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,38155,KM,Wine Red,KES,80100.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231107-WA0284.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': True, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 200, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1200, 'horse_power': 122, 'acceleration': 8, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 16, 'fuel_tank_capacity': None, 'highway_consumption': 18}",available,Available,Very Good,USD,,,True,volkswagen-golf-tsi-12l-2kxbs7q,+254737665566,10
2341,"{'id': 161, 'name': 'Passat', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-07T09:21:16.140079Z,2023-11-09T07:26:27.392214Z,Volkswagen Passat,"This is a very well specced Volkswagen Passat with front heated seats, cup holders, an analogue cabin clock giving old money vibes as Mercedes owners, majorly, feel, dual zone climate controls for both front occupants, steering wheel controls, and an elecfric parking brake.",KES,879999.00,USD,,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,110929,KM,White,KES,39600.00,2013,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231107-WA0123.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 250, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1800, 'horse_power': 160, 'acceleration': 8.6, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 11, 'fuel_tank_capacity': None, 'highway_consumption': 13}",sell_on_behalf,Available,Average,USD,,,True,volkswagen-passat-o11hb9v,+254737665566,10
2316,"{'id': 8, 'name': 'Golf GTI', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-03T16:41:08.033816Z,2023-11-03T16:44:40.438119Z,Volkswagen Golf GTI MK7.5,"Registration: 2017

We had gotten used to the MK7 a lot more. MK7.5 comes with a new taste to the Golf GTI. You get a new digital instrument cluster and an update of the infotainment display screen. You also get a revised front bumper. The redesigns done in this unit doesn't depict what someone would consider major as the VW group especially in redesigning the Golf take baby steps in their engineering. It is fitted with fabric seats with the front occupants receiving dual climate controls and all the occupants would definitely enjoy a Premium surround sound system.",KES,3350000.00,USD,,Hatchback,Foreign Used,Japan,2WD,70000,KM,White,KES,150750.00,2017,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231103-WA0181.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': True, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 350, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2000, 'horse_power': 227, 'acceleration': 6, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 10, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Very Good,USD,,45.0,True,volkswagen-golf-gti-mk75-vntawcl,+254737665566,10
2311,"{'id': 388, 'name': 'Golf FSI', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-11-03T12:28:59.785430Z,2023-11-03T12:30:28.804493Z,Volkswagen Golf FSI,"FSI stands for Fuel Stratified Injection. Volkswagen Golf FSI is fitted with a 2000cc Non Turbo engine producing 150 horsepower at 6000 RPMs and 200Nm of Torque at 3500 RPMs. FSI engines do so well in a lot of fields from fuel efficiency, power output, to reduced amounts of emissions. The interior comes in leather seats, android infotainment display screen, climate controls, and cup holders. It is a very well maintained unit!",KES,765000.00,USD,,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,203440,KM,Silver,KES,34425.00,2006,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231103-WA0105.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': '', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Aftermarket', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': '', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 200, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2000, 'horse_power': 150, 'acceleration': 10.3, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': False}","{'fuel_unit': 'Litre', 'urban_consumption': 10, 'fuel_tank_capacity': None, 'highway_consumption': 12}",sell_on_behalf,Available,Very Good,USD,,,True,volkswagen-golf-fsi-iimh5ad,+254737665566,10
2217,"{'id': 112, 'name': 'Golf Alltrack', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-10-25T06:08:07.099548Z,2023-10-25T06:09:22.500354Z,Volkswagen Golf AllTrack,"Fabric seats, front and rear cupholders, armrests, Multifunctional steering wheel, Cruise control, Dual zone climate controls.",KES,2249999.00,USD,,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,175803,KM,White,KES,101250.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231025-WA0053.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': True, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 280, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1800, 'horse_power': 177, 'acceleration': 8, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 11, 'fuel_tank_capacity': None, 'highway_consumption': 13}",available,Available,Excellent,USD,,,True,volkswagen-golf-alltrack-ulaw9dg,+254737665566,10
2188,"{'id': 86, 'name': 'Polo', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-10-23T08:46:18.194521Z,2023-10-23T08:51:36.333976Z,Volkswagen Polo,"Leather seats, android infotainment display screen, climate control, mechanical handbrake, four spoke steering wheel.",KES,465000.00,USD,,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,219740,KM,Silver,KES,20925.00,2005,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231023-WA0069.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': '', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': '', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 134, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1400, 'horse_power': 105, 'acceleration': 12, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': False, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': False, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': False, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 14, 'fuel_tank_capacity': None, 'highway_consumption': 16}",sell_on_behalf,Available,Average,USD,,,True,volkswagen-polo-uxw5gl2,+254737665566,10
2170,"{'id': 81, 'name': 'Golf Variant', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-10-18T05:33:13.772527Z,2023-10-18T05:35:16.730838Z,Volkswagen Golf Variant,"Fabric seats, steering wheel controls, android infotainment display screen, dual zone climate controls, push to start button, roof rails, fog lights.",KES,1599999.00,USD,,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,105972,KM,Black,KES,72000.00,2015,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231018-WA0048.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 185, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1400, 'horse_power': 150, 'acceleration': 8.9, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': False, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 14, 'fuel_tank_capacity': None, 'highway_consumption': 16}",sell_on_behalf,Available,Very Good,USD,,,True,volkswagen-golf-variant-pjikcza,+254737665566,10
2166,"{'id': 83, 'name': 'Tiguan', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-10-17T18:14:18.684836Z,2023-10-17T18:20:05.196532Z,Volkswagen Tiguan,"Front heated seats, half leather seats, virtual instrument cluster, Multifunctional steering wheel control, side mirror indicators.",KES,4399999.00,USD,,SUV,Foreign Used,"Nairobi, Kenya.",AWD,86090,KM,Black,KES,198000.00,2017,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231017-WA0140.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Semi Leather', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': True, 'steering_mounted_paddle_shifts': True, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 249, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1400, 'horse_power': 148, 'acceleration': 9.5, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': True, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 14, 'fuel_tank_capacity': None, 'highway_consumption': 16}",available,Available,Excellent,USD,,,True,volkswagen-tiguan-20t-dmxohaz,+254737665566,10
2157,"{'id': 3, 'name': 'Golf TSI', 'make': {'id': 11, 'name': 'Volkswagen'}}",2023-10-17T06:30:07.750182Z,2023-10-17T06:33:01.688647Z,Volkswagen Golf TSI 1.4L,"Fabric seats, dual zone climate controls, armrests, side mirror indicators, steering wheel controls.",KES,2169999.00,USD,,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,91681,KM,White,KES,97650.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/IMG-20231017-WA0018.jpg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Polished Metal', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': True, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 200, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 1400, 'horse_power': 122, 'acceleration': 8, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 5, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': False, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 14, 'fuel_tank_capacity': None, 'highway_consumption': 16}",available,Available,Excellent,USD,,,True,volkswagen-golf-tsi-14l-li2porx,+254737665566,10
