id,model,created_at,updated_at,name,description,price_currency,price,body_type,source,current_location,drive,mileage,mileage_unit,color,annual_insurance_currency,annual_insurance,year_of_manufacture,thumbnail,interior_features,engine_specifications,safety_features,fuel_consumption,availability,purchase_status,condition,duty_and_clearance_fee_currency,duty_and_clearance_fee,estimated_arrival_days,is_published,slug,agent_whatsapp_contact,uploaded_by
1033,"{'id': 39, 'name': 'Prado', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-19T04:54:32.349751Z,2023-06-19T08:57:48.402312Z,Toyota Prado TX,"Sunroof,Fog lights,leather seats,key ignition,electric side mirrors,electric seats,7 seater,cup holders,aftermarket sound system.",KES,2649999.00,SUV,Kenyan Used,"Nairobi,Kenya",4WD,149921,KM,Silver,KES,119250.00,2011,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/b2fc030d-3fd6-45f6-9ed7-15c13e867de5.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Aftermarket', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 7, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 450, 'cylinders': 6, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 3000, 'horse_power': 184, 'acceleration': 8, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': False, 'head_up_display': False, 'lane_assistance': False, 'parking_sensors': False, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': False}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",available,Available,Excellent,USD,,,True,toyota-prado-tx-ndmxss7,+254737665566,6
1023,"{'id': 212, 'name': 'Fortuner', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-16T10:56:32.144763Z,2023-06-17T09:38:38.774062Z,Toyota Fortuner,"Registration ; 2016/May 

 leather seats interior,multifunctional steering wheel,side mirror indicators,automatic gearbox transmission , After Market rims",USD,31800.00,SUV,Foreign Used,Thailand,4WD,21500,KM,White,KES,202500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-16_at_12.25.15_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': False, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 450, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 9.5, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 11}",direct_import_stock,Available,Excellent,USD,,45.0,True,toyota-fortuner-tdp2ukp,+254737665566,6
1018,"{'id': 220, 'name': 'Landcruiser', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-15T12:57:57.835683Z,2023-06-16T08:54:12.745018Z,Toyota Prado TXL,"🚨🚨AUCTION 16th June 2023🚨🚨

Auction grade;5A

Registration; 2022/July 

The indicated CIF price for auction vehicles is an estimate based on previous auction data for similar models therefore this price might vary depending on the final winning bid at the auction, contact us for more information or clarification",JPY,5730000.00,SUV,Foreign Used,Japan,4WD,7000,KM,Black,KES,379125.00,2022,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-15_at_2.49.29_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Wood', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Semi Leather', 'number_of_seats': 7, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 246, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2700, 'horse_power': 167, 'acceleration': 13, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': True, 'number_of_airbags': None, 'hill_descent_control': False, 'road_sign_recognition': True, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': True, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': True, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 8, 'fuel_tank_capacity': None, 'highway_consumption': 10}",direct_import_stock,Available,Excellent,KES,2695000.00,45.0,True,toyota-prado-txl-zowspfe,+254737665566,6
1015,"{'id': 296, 'name': 'Noah', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-15T11:12:57.953114Z,2023-07-31T10:01:39.617317Z,Toyota Noah,"Fabric seats,aftermarket sound system,steering controls,alloy wheels,electric side mirrors,automatic air conditioning,beige interior finishing.",KES,2499999.00,SUV,Foreign Used,"Nairobi,Kenya",2WD,87567,KM,Green,KES,112500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/4acfbb7d-d6ef-415e-9ecb-d52c49cf6e2c.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 7, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': False, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 230, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2000, 'horse_power': 152, 'acceleration': 12, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': False, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': False}","{'fuel_unit': 'Litre', 'urban_consumption': 11, 'fuel_tank_capacity': None, 'highway_consumption': 14}",sell_on_behalf,Sold,Excellent,USD,,,True,toyota-noah-hzssefb,+254737665566,7
1013,"{'id': 212, 'name': 'Fortuner', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-15T10:37:48.875763Z,2023-06-15T10:41:42.800330Z,Toyota Fortuner,"Registration ;2016/December

Daytime running lights,beige interior seats,multifunctional steering wheel,fog lights",USD,30500.00,SUV,Foreign Used,Thailand,4WD,52520,KM,White,KES,202500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-15_at_12.25.45_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 184, 'cylinders': 4, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 9.5, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}",,"{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Excellent,USD,,45.0,True,toyota-fortuner-wfrfmrx,+254737665566,8
1012,"{'id': 295, 'name': 'Voxy', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-15T10:24:15.148096Z,2023-06-15T10:28:39.646764Z,Toyota Voxy,"Steering controls,automatic air conditioning,9-inch screen infotainment,fabric seats,seven seater.",KES,2450000.00,SUV,Foreign Used,"Nairobi,Kenya",2WD,107234,KM,Silver,KES,110250.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/d510c445-2d0f-41db-95cc-6168b181a301.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': False, 'seat_material': 'Fabric', 'number_of_seats': 7, 'air_conditioning': 'Multi Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 250, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2000, 'horse_power': 152, 'acceleration': 11, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': False, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': False}","{'fuel_unit': 'Litre', 'urban_consumption': 11, 'fuel_tank_capacity': None, 'highway_consumption': 14}",sell_on_behalf,Available,Excellent,USD,,,True,toyota-voxy-ehox47g,+254737665566,6
1010,"{'id': 202, 'name': 'Hilux', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-15T10:07:57.514330Z,2023-06-15T11:44:25.583382Z,Toyota Double Cab,"Registration;2016/june

Beige leather seats,multifunction steering wheel,four wheel drive,daytime running lights,automatc airconditioning,premium surround system",USD,22900.00,Double Cab,Foreign Used,Thailand,4WD,52500,KM,Silver,KES,202500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-15_at_12.39.24_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': '', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 450, 'cylinders': 4, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 11, 'self_driving': False, 'self_parking': False, 'transmission': 'Manual'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': True, 'number_of_airbags': None, 'hill_descent_control': True, 'road_sign_recognition': False, 'roll_stability_control': True, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Excellent,USD,,45.0,True,toyota-double-cab-1daurwh,+254737665566,6
994,"{'id': 258, 'name': 'Hiace', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-14T08:20:33.770512Z,2023-06-14T08:22:38.397703Z,Toyota Hiace Van,"Registration;2016/March

Fabric seats,automatic gearbox transmission,automatic air conditioning,14 seater",JPY,2460150.00,Van,Foreign Used,Japan,2WD,118584,KM,white,KES,148500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-13_at_15.33.44_1.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 14, 'air_conditioning': 'Dual Zone', 'powered_tailgate': False, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': False, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': False}","{'torque': 171, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2000, 'horse_power': 157, 'acceleration': 11, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': False, 'head_up_display': False, 'lane_assistance': False, 'parking_sensors': False, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': False, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': False, 'electronic_brakeforce_distribution': False}","{'fuel_unit': 'Litre', 'urban_consumption': 10, 'fuel_tank_capacity': None, 'highway_consumption': 13}",direct_import_stock,Available,Excellent,KES,888000.00,45.0,True,toyota-hiace-van-ciis3mx,+254737665566,6
990,"{'id': 167, 'name': 'Rav4', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-13T11:28:55.517017Z,2023-06-13T13:16:01.601296Z,Toyota Rav4 5D,"🚨🚨AUCTION 15th June 2023🚨🚨

Auction grade;4B

Registration; 2017/April

The indicated CIF price for auction vehicles is an estimate based on previous auction data for similar models therefore this price might vary depending on the final winning bid at the auction, contact us for more information or clarification.",JPY,2280000.00,SUV,Foreign Used,Japan,2WD,42000,KM,White,KES,143820.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-13_at_12.54.32_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': False, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Fabric', 'number_of_seats': 5, 'air_conditioning': 'Dual Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': False, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 250, 'cylinders': 4, 'fuel_type': 'Petrol', 'aspiration': 'Natural', 'speed_unit': 'Km/hr', 'engine_size': 2400, 'horse_power': 161, 'acceleration': 9.2, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 8, 'hill_descent_control': True, 'road_sign_recognition': False, 'roll_stability_control': True, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': True, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 10, 'fuel_tank_capacity': None, 'highway_consumption': 13}",direct_import_stock,Available,Excellent,KES,916000.00,45.0,True,toyota-rav4-5d-iw7ybuq,+254737665566,6
989,"{'id': 212, 'name': 'Fortuner', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-13T10:55:22.673281Z,2023-06-13T12:59:20.264547Z,Toyota Fortuner,"Registration; 2016/June 

Beige leather seats,multifunctional steering wheel,side mirror indicators,automatic gearbox transmission",USD,31500.00,SUV,Foreign Used,Thailand,AWD,43500,KM,Silver,KES,202500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-13_at_12.48.03_PM.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 450, 'cylinders': 2, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 8, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': True, 'number_of_airbags': 6, 'hill_descent_control': True, 'road_sign_recognition': True, 'roll_stability_control': True, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': True, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Excellent,USD,,45.0,True,toyota-fortuner-shm7zel,+254737665566,6
988,"{'id': 212, 'name': 'Fortuner', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-13T10:44:45.840219Z,2023-06-13T12:57:14.596433Z,Toyota Fortuner,"Registration ;2016/February

Daytime running lights,beige interior seats,multifunctional steering wheel,fog lights",USD,31500.00,SUV,Foreign Used,Thailand,4WD,32500,KM,Grey,KES,202500.00,2016,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-13_at_9.30.13_AM_1.jpeg,"{'sunroof': False, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Premium Surround System', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 5, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': False, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': True, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 449, 'cylinders': 4, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 9.5, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': True, 'number_of_airbags': 6, 'hill_descent_control': True, 'road_sign_recognition': True, 'roll_stability_control': True, 'standard_cruise_contol': True, 'adaptive_cruise_control': False, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': True, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': True, 'electronic_stability_control': True, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Excellent,USD,,45.0,True,toyota-fortuner-lraanps,+254737665566,6
984,"{'id': 39, 'name': 'Prado', 'make': {'id': 5, 'name': 'Toyota'}}",2023-06-13T09:12:00.723529Z,2023-06-13T09:38:45.475467Z,Toyota Landcruiser Prado TZG,"🚨🚨AUCTION 15th June 2023🚨🚨

Auction grade;4.5B

Registration; 2018/February

The indicated CIF price for auction vehicles is an estimate based on previous auction data for similar models therefore this price might vary depending on the final winning bid at the auction, contact us for more information or clarification.",JPY,5400000.00,SUV,Foreign Used,Japan,4WD,57000,KM,white,KES,356850.00,2018,https://dashboard.kaiandkaro.com/media/vehicles/thumbnails/WhatsApp_Image_2023-06-13_at_11.04.03_1.jpeg,"{'sunroof': True, 'cool_box': False, 'trimming': 'Plastic', 'cooled_seats': False, 'heated_seats': True, 'sound_system': 'Factory Sound system', 'massage_seats': False, 'power_windows': True, 'seat_material': 'Leather', 'number_of_seats': 7, 'air_conditioning': 'Multi Zone', 'powered_tailgate': True, 'soft_close_doors': False, 'steering_controls': True, 'third_row_seating': False, 'phone_connectivity': True, 'rear_entertainment': False, 'auto_start_and_stop': True, 'infotainment_system': 'Android Auto', 'cigarette_lighter_port': True, 'isofix_child_seat_anchors': True, 'digital_instrument_cluster': False, 'steering_mounted_paddle_shifts': False, 'apple_car_play_and_android_auto': False, 'fm_radio_with_bluetooth_aux_and_usb': True, 'keyless_entry_and_push_button_start': True}","{'torque': 450, 'cylinders': 4, 'fuel_type': 'Diesel', 'aspiration': 'Turbo/Supercharger', 'speed_unit': 'Km/hr', 'engine_size': 2800, 'horse_power': 184, 'acceleration': 10, 'self_driving': False, 'self_parking': False, 'transmission': 'Automatic'}","{'gps_tracker': True, 'night_vision': False, 'srs_air_bags': True, 'reverse_camera': True, 'head_up_display': False, 'lane_assistance': True, 'parking_sensors': True, 'tow_hitch_assist': False, 'number_of_airbags': 2, 'hill_descent_control': False, 'road_sign_recognition': False, 'roll_stability_control': False, 'standard_cruise_contol': False, 'adaptive_cruise_control': True, 'antilock_braking_system': True, 'emergency_braking_assist': True, 'blind_spot_warning_assist': False, 'immobilizer_and_anti_theft': True, 'automatic_brake_hold_system': False, 'electronic_stability_control': False, 'tyre_pressure_monitoring_system': True, 'electronic_brakeforce_distribution': True}","{'fuel_unit': 'Litre', 'urban_consumption': 9, 'fuel_tank_capacity': None, 'highway_consumption': 12}",direct_import_stock,Available,Excellent,KES,2528422.00,45.0,True,toyota-landcruiser-prado-tzg-cducbkd,+254737665566,6
